28666,262287
28666,52320
4837,42962
4837,10099
6453,3257
3491,1299
16735,266087
17184,7029
6904,2687
2687,2686
2687,9505
2497,701
17676,6939
1299,6461
42962,199524
42962,20473
42962,42473
42962,56630
42962,55720
42962,328328
17819,4826
17819,7474
17819,4725
7018,1239
12189,17819
12189,38930
12189,28666
12956,3356
10834,12956
10834,22927
2914,6453
4766,4040
174,3491
209,3320
209,3910
6939,12266
20454,12189
4040,55330
5692,10834
5692,52376
5692,52317
5692,52380
5692,11008
5692,28065
5692,3597
5692,52431
5692,262230
5692,27865
5692,52375
5692,264608
5692,52413
3356,3549
7016,7922
4809,4766
4809,812
4809,7473
4809,30844
4809,37662
4809,3786
4809,4637
4809,4134
10099,2516
10099,4657
10099,20485
4826,15412
4134,4837
15412,4809
3549,6762
3549,30070
701,1273
701,703
2686,3741
266087,28329
812,19835
812,6407
9498,10026
3741,37179
3320,7018
12266,20454
1239,5511
1239,17676
55330,8966
55330,48159
55330,28910
55330,8449
55330,38193
6762,2914
1273,209
6407,17184
6407,6327
30844,6695
37662,9498
3257,174
4637,2828
4637,1221
30070,18540
30070,7016
30070,6904
6461,2497
262287,16735
262287,8757
