265636,52468
265636,28022
7738,286
7738,62663
43888,49743
21574,52551
3257,3491
4826,15412
4637,2828
38333,1221
58717,132602
58717,17494
18103,45306
34779,3223
20454,12189
135437,58682
135437,58689
4800,17806
209,1299
32787,7474
32787,2764
27787,7303
27787,20207
262195,262589
7018,6461
22381,16735
6904,2687
45306,45147
137491,132884
23106,263452
23106,10429
28513,8151
3356,3549
6453,3257
12956,2914
174,209
9443,4826
18351,17922
10429,18881
2687,2686
2687,9505
204008,3209
4755,9583
262589,52320
262589,18678
58689,137491
703,2516
703,9498
2764,38561
2764,7545
2764,38333
3741,37179
4230,28513
262914,30167
262914,32098
3549,12956
3549,30070
9498,10026
9498,4637
9498,7473
59203,58587
59203,132267
59203,58717
14840,8167
14840,26615
8151,262914
8151,6503
8151,7438
16814,22927
52468,18747
18809,23520
18747,22411
18747,6429
18747,11432
18747,10391
263452,4230
63859,4800
3320,7018
1299,6762
4739,38880
15412,4809
6939,12266
37254,37271
22411,28032
38511,58552
131758,18351
4761,9304
56651,34779
6429,27978
17676,6939
2516,32787
10391,21599
133957,59203
23520,6830
3,133296
3,18365
3,33480
3,137385
3,7029
3,266177
3,3356
3,135437
3,293
3,266491
3,133957
3,37642
3,263531
3,7015
3,265636
3,394432
3,133295
3,267360
3,23248
3,27787
3,56651
3,10578
3,131758
3,174
3,32787
3,6939
3,43888
3,204008
3,59362
701,2497
701,703
2497,1273
6461,1239
11432,22381
11432,21574
11432,14840
11432,23106
11432,16397
18365,63859
18365,38511
18365,18103
18365,7632
18365,23947
7632,4761
12266,20454
7545,4739
7545,4635
7545,9942
7016,7922
21599,18809
16397,26592
3491,174
1239,5511
1239,17676
37642,37254
37642,37662
6762,701
7303,10481
20207,16814
20207,262195
2914,6453
1273,3320
10026,4755
2686,3741
38880,9002
38880,9443
38880,6695
30070,7016
30070,6904
30070,18540
8167,7738
