33438,9299
5692,10834
5692,262230
5692,52380
5692,27865
5692,52413
5692,52375
5692,264608
5692,3597
5692,52376
5692,52431
5692,52317
5692,11008
5692,28065
28032,262589
4040,55330
1239,17676
1239,5511
16735,266087
56651,34779
262480,28245
262480,53013
2914,6453
42473,133296
42473,21686
42473,5483
42473,16160
42473,17439
42473,13768
42473,8529
42473,28032
42473,23033
42473,49349
42473,56630
42473,4765
42473,47147
42473,57187
42473,8262
42473,31042
42473,15598
42473,9119
42473,39392
42473,43531
812,19835
812,6407
6407,17184
6407,6327
32787,7474
32787,2764
56486,3267
34984,286
44927,8641
55720,132825
55720,24218
12735,9121
15924,8928
4651,2516
21686,36149
21686,20001
12956,3356
18678,262195
10,49110
10,46392
4628,45352
4628,24482
4628,4657
17184,7029
47123,34984
47123,12735
47123,15924
6789,201776
6789,48084
17819,4826
17819,4725
15802,200612
204008,3209
266487,52720
3491,1299
46562,12989
46562,13213
46562,33438
46562,8100
46562,25761
46562,32780
46562,29838
27787,7303
27787,20207
4657,55430
4657,38861
4657,17645
4657,4761
3320,7018
4826,15412
7029,6983
7029,54682
12189,28666
12189,17819
12189,38930
1273,209
6663,5541
20454,12189
4755,9583
9009,58453
9009,17941
9009,3292
265636,52468
265636,23520
265636,28022
20207,16814
20207,22927
174,3491
17676,6939
24482,10099
42962,199524
42962,20473
42962,42473
42962,55720
42962,328328
131758,18351
6904,2687
3,267360
3,27787
3,265636
3,32787
3,61681
3,394432
3,266491
3,56651
3,204008
3,266487
3,7015
3,131758
3,135437
3,262480
28245,10429
28245,28263
266491,14868
266491,28224
5578,5588
28666,262287
28666,52320
133296,33480
133296,50673
133296,3
262287,8757
262287,16735
266087,28329
28224,28343
58689,58717
58689,58587
58689,137491
52468,263798
52468,18747
41095,37179
55410,55644
2687,2686
2764,38561
2764,7545
2764,38333
20676,25394
134190,17984
6453,3257
23520,6830
4134,4837
4837,42962
9119,5391
9119,8400
9119,33924
24218,4635
199524,31133
199524,42240
199524,9957
199524,47123
199524,20485
199524,12389
199524,7922
199524,33891
199524,8359
199524,9002
199524,41095
15412,4809
3549,6762
3549,30070
1299,6461
200612,41426
200612,10
45352,134190
2497,701
52720,37468
52720,52999
52720,52873
56630,59730
56630,20764
209,3320
209,3910
41426,39386
16160,5578
9957,4766
55330,38193
55330,8966
55330,48159
55330,28910
55330,8449
57187,15802
5541,44679
13213,20860
9186,13156
20473,31027
20473,11670
20473,34209
4809,4134
4809,812
4809,30844
4809,37662
4809,3786
4809,4637
8928,56486
8928,5580
61681,53062
42863,8657
7018,1239
23498,7992
23498,393676
28917,6789
28917,44927
3257,174
17941,4713
3356,3549
262589,18678
53062,8167
8529,12713
49349,43350
49349,9186
15598,20676
15598,34309
135437,58682
135437,58689
33924,198279
13768,23498
4761,9505
4761,9304
20001,7843
20001,40300
8262,3223
8262,39737
8262,6695
7843,2386
2386,7016
2386,21657
2386,395516
2386,46368
2386,33662
2386,54934
2386,17231
2386,22773
2386,19108
6939,12266
4766,4040
23033,36352
7303,10481
59730,28917
59730,61400
6762,2914
6461,2497
4765,4651
4765,4628
36352,4436
36352,23352
36352,18779
36352,46562
30070,18540
30070,6904
9498,7473
9498,10026
13156,42863
4637,1221
4637,2828
17439,4755
17439,18101
17439,9498
10834,12956
12266,20454
12713,6663
39392,9009
33891,20562
29838,33597
701,703
701,1273
31133,3216
58682,17494
61400,42861
61400,31500
2686,3741
33480,55410
