20207,262195
20207,16814
4800,17806
9498,10026
37642,37254
37642,37662
37271,37179
23520,6830
30070,2828
30070,18540
30070,7016
30070,6904
7474,7473
3,7029
3,293
3,6939
3,133957
3,18365
3,56651
3,10578
3,133296
3,27787
3,33480
3,133295
3,204008
3,266177
3,131758
3,37642
3,43888
3,3356
3,135437
3,137385
3,265636
3,23248
3,59362
3,266491
3,32787
3,267360
3,394432
3,7015
3,174
3,263531
32787,4637
32787,7474
32787,2764
32787,703
7303,10481
56651,34779
204008,3209
38511,58552
16814,22927
18351,17922
131758,18351
3356,3549
3356,2497
3356,5511
3549,12956
3549,30070
703,9498
703,2516
58717,132602
58717,17494
265636,52468
265636,23520
265636,28022
4761,9505
4761,9304
7632,4761
59203,58717
59203,58587
59203,132267
45306,45147
12956,6762
12956,1239
12956,1273
12956,3491
12956,1299
12956,6453
12956,209
12956,2914
12956,701
12956,7018
12956,174
12956,6461
12956,3257
12956,3320
2764,7545
2764,38333
2764,38561
58689,137491
135437,58682
135437,58689
37254,37271
18365,7632
18365,23947
18365,63859
18365,38511
18365,18103
18103,45306
27787,20207
27787,7303
63859,4800
133957,59203
7545,4635
7545,9942
7545,4739
7545,6939
38333,1221
52468,18747
137491,132884
43888,49743
34779,3223
18747,10391
18747,22411
18747,6429
18747,11432
262195,262589
7015,7922
