3356,3549
4761,9304
14840,8167
14840,26615
262914,30167
13768,23498
54934,33154
9269,17408
27787,7303
27787,20207
41426,39386
10,205624
10,46392
8151,262914
8151,7438
13591,28525
10103,9269
30070,7016
30070,6904
30070,18540
265636,52468
265636,28022
29838,33597
28438,18734
17184,7029
21246,5603
55330,8966
55330,28910
55330,48159
55330,49666
55330,8449
55330,38193
7029,6983
7029,54682
198279,21246
10391,21599
6429,27978
55410,55644
703,9498
703,2516
9498,7473
9498,10026
2516,32787
17676,6939
10026,4755
6789,201776
6789,48084
4755,9583
21599,18809
16160,5578
20454,12189
57187,15802
55720,132825
55720,24218
55720,10103
17439,18101
59730,61400
13213,20860
44679,8708
46392,26935
18779,3223
3,56651
3,32787
3,3356
3,7015
3,37642
3,265636
3,18365
3,267360
3,33480
3,263531
3,6939
3,133957
3,131758
3,204008
3,394432
3,133295
3,59362
3,266491
3,27787
3,135437
3,174
3,23248
3,293
3,43888
3,7029
3,10578
3,133296
3,137385
3,266177
174,209
59203,58717
59203,58587
59203,132267
22381,4809
33480,55410
33480,57724
28917,6789
28917,8615
9009,17941
9009,3292
9009,58453
9009,58291
2914,6453
7545,4635
7545,9942
7545,4739
49666,29049
49666,200612
12989,33438
1299,6762
49349,43350
49349,9186
6407,17184
42863,8657
22908,13591
6663,5541
9186,13156
4765,4628
4765,4651
63859,4800
3257,3491
8529,17806
8529,12713
46562,29838
46562,13213
46562,8100
46562,32780
46562,25761
8757,43531
134823,59796
134190,17984
24482,10099
61400,31500
2764,7545
2764,38333
2764,38561
4809,3786
4809,4134
4809,30844
43531,57187
8928,56486
37254,37271
3267,2603
3267,43797
8167,7738
137491,132884
11432,22381
11432,21574
11432,14840
11432,23106
11432,16397
17941,4713
22411,28032
36352,23352
36352,5580
36352,18779
36352,46562
36352,4436
6461,1239
28666,262287
28666,16735
28666,52320
7303,10481
56651,34779
12266,20454
52468,18747
4134,4837
2386,22773
2386,395516
2386,19108
2386,21657
2386,46368
2386,54934
2386,33662
2386,17231
23106,10429
23106,263452
33924,198279
2686,3741
199524,20485
199524,8359
199524,31133
199524,9957
199524,33891
199524,8757
199524,47123
199524,12389
28910,29632
28910,41798
34984,286
30844,327707
18103,45306
23520,6830
4628,4657
4628,45352
4628,24482
3491,174
2497,1273
1239,5511
1239,17676
9119,8400
9119,33924
9119,5391
18365,7632
18365,23947
18365,63859
18365,38511
18365,18103
12956,2914
58689,137491
42473,12989
42473,17439
42473,13768
42473,8262
42473,15598
42473,5483
42473,16160
42473,47147
42473,56630
42473,22011
42473,39392
42473,49349
42473,28438
42473,4765
42473,31042
42473,9119
42473,22653
42473,23033
42473,21686
42473,133296
39392,9009
1273,3320
395516,3561
395516,23005
43994,25478
38511,58552
8449,35168
33891,20562
43797,8291
12735,9121
15924,8928
38880,9002
38880,9443
38880,6695
9957,4766
4230,28513
6453,3257
701,2497
701,703
37642,37254
37642,37662
18809,23520
33597,53334
262195,262589
42962,199524
42962,20473
42962,42473
42962,55720
42962,134823
42962,328328
3549,12956
3549,30070
6762,701
6939,12266
32787,2764
32787,2828
3561,16941
3561,3910
3561,7991
12713,6663
5541,44679
205624,34977
13156,42863
4657,38861
4657,17645
4657,4761
4657,55430
35168,197556
35168,3216
38193,8529
17819,7474
17819,4725
17819,4826
17819,4637
17819,1221
16814,22927
200612,10
200612,41426
209,1299
23498,7992
23498,393676
21686,36149
21686,20001
10429,18881
26935,11404
45352,134190
41798,43727
47123,12735
47123,15924
47123,34984
20001,7843
20001,40300
2687,2686
2687,9505
58717,132602
58717,17494
20207,262195
20207,16814
35104,43994
18351,17922
56486,3267
133296,33480
133296,50673
133957,59203
8100,32098
6904,2687
18747,10391
18747,22411
18747,6429
18747,11432
33438,9299
135437,58689
135437,58682
15598,34309
56630,20764
56630,59730
5578,5588
262589,18678
204008,3209
21574,52551
263452,4230
28513,8151
16397,26592
7018,6461
4766,4040
8262,39737
3320,7018
48159,15412
20473,34209
20473,31027
4837,42962
28512,28545
18734,28554
18734,28512
7738,62663
3741,37179
23033,36352
43727,28917
43727,41095
16941,6327
16941,15290
16941,812
16941,577
812,19835
812,6407
22011,22908
22011,6503
45306,45147
7843,2386
131758,18351
4040,55330
59796,42745
59796,35104
59796,134518
4739,38880
7016,7922
7991,3908
12189,17819
12189,38930
12189,28666
43888,49743
